aX,aY,aZ,gX,gY,gZ
0.595,2.272,0.196,24.475,-131.470,-23.682
0.504,2.049,0.107,19.226,-149.536,-28.625
0.365,1.758,0.036,11.353,-167.236,-30.273
0.174,1.392,-0.022,1.953,-181.458,-31.311
-0.095,0.934,-0.077,-10.132,-190.735,-31.311
-0.348,0.452,-0.110,-25.696,-192.627,-31.982
-0.576,-0.023,-0.078,-42.908,-186.523,-33.203
-0.817,-0.469,0.028,-58.533,-174.683,-36.194
-0.975,-0.926,0.189,-64.331,-156.616,-46.021
-0.930,-1.369,0.455,-55.481,-134.766,-65.002
-0.742,-1.668,0.715,-36.011,-120.178,-87.708
-0.556,-1.849,0.931,-8.850,-121.155,-105.286
-0.508,-1.958,1.061,26.306,-135.742,-110.596
-0.583,-2.086,1.148,67.078,-154.663,-100.891
-0.727,-2.225,1.194,111.755,-168.335,-82.397
-0.885,-2.216,1.176,158.691,-165.344,-63.477
-0.903,-2.084,1.137,204.346,-136.108,-46.204
-0.802,-1.991,1.024,243.164,-80.017,-35.156
-0.650,-1.939,0.954,265.930,1.831,-39.368
-0.362,-1.793,1.050,263.367,101.318,-60.059
0.072,-1.585,1.255,237.427,190.613,-86.975
0.614,-1.338,1.499,195.679,248.962,-100.403
1.222,-1.045,1.771,141.602,262.573,-95.886
1.669,-0.782,1.943,84.961,224.792,-79.224
1.737,-0.643,1.931,32.166,145.630,-54.810
1.513,-0.569,1.694,-13.367,49.500,-23.743
1.158,-0.481,1.372,-51.636,-36.072,11.902
0.748,-0.375,1.094,-78.491,-94.604,45.166
0.362,-0.287,0.908,-89.966,-122.253,69.946
0.072,-0.238,0.809,-86.670,-124.023,85.876
-0.109,-0.232,0.765,-73.669,-108.643,93.933
-0.211,-0.289,0.772,-55.969,-84.290,92.651
-0.223,-0.363,0.809,-39.429,-58.167,81.360
-0.144,-0.343,0.856,-26.489,-36.499,61.829
-0.159,-0.369,0.788,-19.043,-19.958,44.373
-0.178,-0.358,0.778,-19.836,0.732,33.264
-0.132,-0.144,0.975,-22.583,26.306,25.879
0.119,-0.212,1.000,-17.090,42.725,30.518
0.248,-0.297,1.038,-13.062,48.035,34.058
0.268,-0.251,1.076,-16.235,43.823,33.630
0.264,-0.164,1.117,-19.043,33.569,33.630
0.248,-0.140,1.119,-17.944,21.545,36.011
0.260,-0.184,1.099,-14.771,11.230,38.696
