aX,aY,aZ,gX,gY,gZ
0.923,0.494,-0.065,48.645,10.071,111.877
0.987,0.506,-0.021,43.640,19.470,107.727
1.046,0.515,0.020,41.077,19.775,105.347
1.077,0.525,0.061,40.283,10.315,104.065
1.078,0.494,0.089,42.419,-6.775,102.234
1.053,0.417,0.098,45.715,-28.625,98.450
0.994,0.329,0.090,47.607,-49.744,90.698
0.912,0.256,0.083,45.898,-63.171,78.247
0.822,0.195,0.077,41.321,-63.721,62.134
0.791,0.112,0.083,35.095,-48.340,45.532
0.883,0.044,0.112,25.208,-21.057,31.555
1.096,-0.029,0.159,11.597,7.751,22.156
1.270,-0.029,0.193,-5.615,24.597,17.761
1.381,0.006,0.212,-20.081,23.743,18.127
1.364,0.061,0.221,-27.954,5.615,15.564
1.229,0.122,0.176,-26.306,-19.409,12.451
1.098,0.088,0.151,-16.113,-41.504,7.324
0.889,0.035,0.083,-3.357,-53.650,-4.822
0.902,-0.078,0.116,9.338,-48.523,-16.357
1.014,-0.238,0.157,17.761,-35.889,-27.527
1.101,-0.312,0.230,16.541,-25.513,-34.241
1.221,-0.377,0.275,9.155,-22.034,-30.701
1.276,-0.378,0.299,-1.404,-28.381,-23.254
1.246,-0.355,0.307,-11.292,-41.748,-14.771
1.155,-0.338,0.271,-18.372,-56.396,-9.888
1.005,-0.302,0.219,-21.545,-64.331,-10.925
0.945,-0.324,0.202,-19.653,-59.875,-16.785
0.991,-0.359,0.234,-15.991,-43.945,-23.865
1.105,-0.366,0.259,-14.282,-27.466,-29.541
1.204,-0.380,0.272,-12.939,-17.029,-33.325
1.287,-0.369,0.291,-13.062,-12.695,-33.936
1.303,-0.333,0.292,-13.245,-16.296,-31.433
1.253,-0.291,0.257,-11.536,-23.560,-28.442
1.200,-0.257,0.231,-6.348,-30.273,-26.245
1.117,-0.243,0.207,0.366,-33.142,-25.269
1.041,-0.242,0.179,6.775,-30.945,-23.804
1.012,-0.248,0.178,11.353,-23.071,-20.630
1.031,-0.254,0.181,13.855,-12.146,-17.151
1.052,-0.255,0.192,13.611,-2.441,-15.015
1.096,-0.233,0.212,11.719,4.883,-14.282
1.121,-0.204,0.243,8.789,7.996,-13.367
1.148,-0.174,0.258,6.348,6.409,-11.536
1.147,-0.140,0.266,4.028,1.221,-7.751
1.122,-0.104,0.268,2.380,-5.920,-2.808
1.072,-0.067,0.255,1.587,-13.245,2.563
1.006,-0.043,0.233,1.770,-18.494,7.446
0.945,-0.019,0.214,2.502,-20.264,9.888
0.890,-0.002,0.201,3.357,-18.188,10.376
0.845,0.018,0.193,4.089,-12.939,9.583
0.833,0.028,0.196,4.883,-5.798,8.423
0.832,0.031,0.207,5.188,1.587,7.446
0.850,0.035,0.214,4.089,8.362,6.958
0.867,0.051,0.225,2.136,12.573,5.981
0.905,0.068,0.232,-0.549,14.099,4.395
0.947,0.092,0.234,-3.296,12.268,3.967
0.958,0.129,0.224,-5.066,6.836,4.822
0.943,0.167,0.208,-5.676,0.732,5.371
0.910,0.191,0.186,-5.066,-3.967,5.310
0.871,0.205,0.167,-3.540,-5.920,4.578
0.850,0.214,0.161,-2.075,-4.211,3.113
0.834,0.215,0.159,-0.916,0.061,1.221
0.850,0.209,0.163,-0.427,5.798,-0.732
0.880,0.217,0.180,-0.977,11.230,-1.709
0.912,0.223,0.192,-1.648,14.282,-2.319
0.939,0.218,0.200,-1.953,13.855,-3.113
0.964,0.217,0.205,-2.502,10.925,-3.418
0.975,0.219,0.205,-3.357,5.981,-3.357
0.969,0.221,0.200,-3.601,0.427,-3.174
0.961,0.217,0.195,-3.601,-3.967,-2.991
0.944,0.214,0.185,-3.967,-6.714,-2.502
0.923,0.214,0.175,-4.150,-6.958,-2.319
0.908,0.221,0.168,-4.700,-4.761,-2.808

1.481,-1.572,0.380,12.939,31.311,-6.470
1.643,-2.123,0.293,21.729,47.546,-18.555
