aX,aY,aZ,gX,gY,gZ
1.310,1.943,-1.845,98.694,130.493,6.348
1.910,2.494,-2.262,102.234,191.711,22.583
2.714,2.965,-2.815,108.398,248.413,44.434
3.538,3.237,-3.508,121.338,293.457,77.637
4.000,3.482,-4.000,139.526,330.872,125.061
4.000,3.640,-4.000,176.086,368.408,186.157
4.000,3.403,-4.000,242.004,411.682,256.958
4.000,2.838,-4.000,337.341,454.468,324.280
4.000,1.736,-4.000,451.965,466.064,376.831
4.000,0.440,-4.000,550.720,422.058,397.583
4.000,-0.611,-4.000,610.718,338.257,388.428
3.974,-1.458,-3.623,637.329,237.366,372.620
3.431,-2.032,-3.033,639.038,147.888,357.971
2.667,-2.167,-2.426,628.967,87.952,349.365
2.061,-2.368,-2.095,615.417,54.382,348.083
1.565,-2.501,-1.677,583.252,56.885,334.778
1.473,-2.342,-1.170,533.386,85.571,307.861
1.525,-1.989,-0.663,480.103,118.164,280.029
1.495,-1.719,-0.167,432.983,140.808,255.798
1.356,-1.748,0.108,394.104,148.071,240.723
1.196,-1.686,0.319,353.638,145.142,227.356
1.050,-1.590,0.421,306.213,139.282,208.618
0.917,-1.542,0.409,248.962,132.080,187.195
0.699,-1.432,0.278,186.035,123.352,165.588
0.443,-1.154,0.126,129.761,122.864,141.235
0.248,-0.858,0.012,91.736,133.362,119.629
0.352,-0.624,-0.045,75.989,148.621,103.760
0.447,-0.579,-0.040,75.928,158.813,91.614
0.491,-0.553,0.024,79.651,153.687,76.721
0.516,-0.524,0.115,83.435,134.521,60.547
0.570,-0.445,0.199,86.609,102.600,44.617
0.415,-0.469,0.125,89.111,56.824,29.480
0.353,-0.379,0.222,82.092,21.423,17.029
0.184,-0.384,0.006,72.632,-6.409,7.874
-0.052,-0.282,-0.048,54.138,-9.521,0.793
-0.016,-0.105,0.078,34.607,5.920,-2.869
0.102,-0.082,0.019,23.621,15.991,-0.183
0.127,-0.014,0.035,11.780,25.085,4.211
0.153,0.150,0.096,4.089,31.860,3.418
0.175,0.225,0.114,4.089,33.630,1.404
0.195,0.272,0.138,7.324,32.166,-1.099
0.215,0.329,0.186,11.902,27.710,-3.052
0.223,0.368,0.226,16.602,20.691,-4.150
0.215,0.419,0.265,19.043,12.207,-4.089
0.182,0.445,0.285,17.822,3.540,-2.686
0.132,0.458,0.266,13.000,-2.563,-0.244
0.093,0.517,0.268,3.723,-3.479,2.869
0.063,0.590,0.267,-7.812,-1.587,7.629
0.040,0.663,0.257,-19.165,1.343,12.695
0.017,0.744,0.259,-27.222,5.920,15.381
0.011,0.815,0.265,-32.593,10.742,16.785
0.007,0.853,0.256,-34.973,13.916,18.005
-0.002,0.893,0.250,-35.522,15.381,18.677
-0.005,0.927,0.245,-33.875,15.564,18.250
