aX,aY,aZ,gX,gY,gZ
1.156,-0.149,-0.148,226.99,3.601,98.45
1.107,-0.17,-0.154,224.609,5.798,97.351
0.99,-0.188,-0.187,221.436,10.62,95.215
0.958,-0.219,-0.165,217.712,22.766,91.492
0.934,-0.041,-0.027,211.975,40.222,81.055
1.29,-0.138,0.042,209.839,48.523,80.994
1.093,-0.389,-0.204,212.28,35.217,85.632
1.126,-0.119,0.034,198.364,35.461,76.721
1.124,-0.144,0.005,195.801,29.114,76.66
1.126,-0.218,-0.057,195.007,19.775,79.895
1.122,-0.148,0.023,189.697,16.174,80.75
1.032,-0.192,-0.021,186.096,13.306,82.458
1.065,-0.185,-0.001,183.105,12.878,83.862
1.049,-0.189,0.057,179.138,14.587,82.947
1.065,-0.244,0.025,175.171,11.169,82.031
0.946,-0.218,0.042,167.786,9.216,80.017
1.054,-0.15,0.138,160.217,9.766,78.979
0.864,-0.312,-0.047,154.297,7.874,78.979
0.875,-0.141,0.125,143.494,17.517,75.073
0.897,-0.271,0.002,139.465,23.254,74.219
0.932,-0.213,0.11,132.019,33.508,68.848
0.866,-0.196,0.073,125.793,38.696,64.758
0.898,-0.226,0.074,119.629,44.128,65.674
0.896,-0.166,0.121,113.831,53.04,61.584
0.931,-0.192,0.11,110.596,58.228,58.716
0.944,-0.145,0.168,105.713,61.584,58.044
0.963,-0.136,0.176,102.234,60.913,59.57
0.953,-0.11,0.201,99.976,58.167,59.265
0.948,-0.088,0.223,98.145,54.321,58.289
0.948,-0.082,0.24,96.497,48.95,57.922
0.934,-0.058,0.27,94.299,42.847,57.312
0.923,-0.061,0.269,90.759,35.156,57.861
0.887,-0.054,0.258,85.327,28.687,58.167
0.855,-0.057,0.242,79.529,25.757,57.617
0.846,-0.049,0.233,72.632,27.283,55.969
0.836,-0.036,0.218,66.711,31.555,52.551
0.852,-0.015,0.22,61.89,37.964,48.828
0.861,0.002,0.215,59.448,45.105,45.166
0.877,0.005,0.213,57.739,52.368,42.053
1.474,-0.903,-0.387,-222.595,-65.43,-70.435
1.43,-0.925,-0.508,-238.342,-69.641,-71.655
1.366,-0.933,-0.631,-251.831,-67.749,-73.303
1.303,-0.948,-0.751,-263.977,-58.289,-76.782
