aX,aY,aZ,gX,gY,gZ
0.071,-0.691,-0.123,-10.376,76.721,-83.008
0.252,-0.659,-0.136,-19.47,85.571,-84.473
0.317,-0.547,-0.331,-20.508,75.806,-82.886
0.352,-0.479,-0.344,-12.695,71.533,-76.782
0.401,-0.395,-0.301,-1.343,71.472,-68.604
0.445,-0.479,-0.299,13.428,70.984,-58.716
0.533,-0.586,-0.243,23.804,74.768,-48.035
0.629,-0.662,-0.198,27.649,73.547,-37.476
0.69,-0.721,-0.17,26.123,62.866,-26.794
0.69,-0.773,-0.158,21.973,43.823,-15.869
0.672,-0.835,-0.188,15.93,21.484,-6.104
0.622,-0.866,-0.21,7.568,0.732,1.77
0.503,-0.843,-0.287,-1.465,-15.869,8.606
0.422,-0.809,-0.352,-6.226,-24.536,13.794
0.401,-0.8,-0.412,-6.775,-26.733,17.395
0.382,-0.828,-0.445,-5.066,-25.513,18.433
0.352,-0.854,-0.473,-3.174,-23.56,18.372
0.339,-0.89,-0.508,-2.197,-22.095,16.907
0.328,-0.894,-0.525,-2.869,-20.63,13.489
0.328,-0.875,-0.543,-4.028,-20.508,9.583
0.284,-0.833,-0.583,-4.822,-20.02,5.859
0.259,-0.806,-0.594,-3.052,-15.503,2.991
0.306,-0.794,-0.572,-0.427,-8.789,0.488
0.375,-0.831,-0.59,1.404,-3.296,-2.747
0.422,-0.799,-0.588,0.488,1.648,-7.874
0.406,-0.766,-0.578,-0.488,5.92,-11.353
0.403,-0.761,-0.561,-0.732,9.644,-11.475
0.401,-0.716,-0.543,0.122,11.841,-10.193
0.397,-0.713,-0.566,2.38,13.611,-7.507
0.475,-0.785,-0.572,4.578,18.066,-5.432
0.533,-0.849,-0.576,3.54,20.02,-9.277
0.473,-0.749,-0.513,-0.366,19.836,-15.076
0.445,-0.747,-0.524,1.221,15.381,-14.221
0.476,-0.766,-0.527,4.15,10.925,-11.047
0.488,-0.786,-0.535,6.287,6.958,-8.24
0.477,-0.783,-0.523,6.958,3.174,-5.798
0.487,-0.778,-0.504,7.263,0.122,-3.479
0.489,-0.777,-0.497,8.179,-2.625,-0.671
0.475,-0.782,-0.497,9.338,-5.127,2.686
0.448,-0.778,-0.501,10.62,-7.385,5.554
0.431,-0.774,-0.508,12.634,-8.85,8.85
0.43,-0.782,-0.518,14.465,-9.827,11.963
0.405,-0.781,-0.522,15.808,-10.62,13.55
0.391,-0.777,-0.52,16.296,-10.925,13.977
0.382,-0.77,-0.517,15.93,-11.902,13.184
0.385,-0.778,-0.508,15.991,-12.451,11.047
0.369,-0.769,-0.51,15.259,-13.794,7.812
0.387,-0.782,-0.509,13.794,-15.015,4.211
0.366,-0.745,-0.495,12.024,-16.052,0.0
0.345,-0.752,-0.493,11.414,-16.968,-1.587
0.355,-0.746,-0.511,10.437,-17.883,-1.648
0.368,-0.744,-0.532,9.155,-17.761,-1.404
0.382,-0.757,-0.54,7.568,-15.32,-2.38
0.397,-0.741,-0.539,5.798,-11.902,-3.54
0.414,-0.713,-0.523,5.188,-10.193,-4.517
0.432,-0.706,-0.513,6.775,-10.437,-4.333
0.456,-0.729,-0.508,9.766,-12.573,-3.296
0.458,-0.751,-0.516,12.207,-16.541,-2.38
0.438,-0.768,-0.524,13.977,-20.02,-0.488
0.421,-0.795,-0.523,14.282,-21.912,2.075
0.426,-0.795,-0.518,12.939,-21.973,4.456
0.413,-0.79,-0.521,10.864,-21.912,6.287
0.407,-0.788,-0.515,8.911,-21.118,7.202
0.409,-0.786,-0.512,6.47,-19.775,7.385
0.397,-0.771,-0.51,4.211,-18.433,6.775
0.385,-0.764,-0.509,2.869,-17.029,5.737
0.378,-0.775,-0.521,1.892,-15.686,4.333
0.37,-0.774,-0.533,0.061,-13.977,2.991
0.384,-0.763,-0.547,-1.526,-12.329,1.709
0.394,-0.775,-0.562,-2.686,-11.78,0.549
0.399,-0.776,-0.564,-4.395,-10.315,-0.427
0.407,-0.773,-0.556,-6.531,-8.24,-1.282
0.418,-0.789,-0.55,-8.972,-6.226,-1.404
0.403,-0.811,-0.559,-12.878,-4.333,-1.038
0.369,-0.834,-0.583,-17.09,-0.183,-1.465
0.353,-0.83,-0.607,-21.79,6.897,-3.418
0.373,-0.793,-0.612,-24.475,14.893,-6.226
0.408,-0.775,-0.625,-23.56,20.569,-8.911
0.435,-0.774,-0.657,-19.592,23.193,-11.597
0.455,-0.778,-0.663,-13.977,24.292,-13.794
0.479,-0.794,-0.644,-8.24,24.048,-14.832
0.501,-0.798,-0.618,-3.662,22.339,-14.587
0.518,-0.796,-0.595,0.305,19.043,-13.489
0.518,-0.799,-0.588,4.395,14.282,-11.23
0.52,-0.799,-0.592,7.507,9.521,-8.423
0.532,-0.801,-0.595,11.047,4.883,-5.432
0.523,-0.809,-0.599,14.771,0.732,-3.479
0.841,0.665,-1.225,-367.92,277.344,-21.606
0.897,0.661,-1.259,-422.729,230.591,-4.028
0.911,0.665,-1.243,-469.421,170.41,7.874
0.796,0.83,-1.311,-502.441,104.797,9.949
0.534,1.112,-1.468,-513.916,46.509,5.188
0.182,1.468,-1.741,-497.009,9.46,-7.202
-0.21,1.885,-1.99,-451.66,-0.793,-30.579
-0.526,2.111,-2.148,-382.812,10.437,-57.556
-0.676,2.197,-2.16,-289.734,30.579,-76.172
-0.562,1.995,-1.92,-178.589,55.847,-95.825
-0.278,1.447,-1.452,-70.374,72.815,-111.877
1.198,4.0,3.981,-1.648,79.468,-105.164
4.0,3.644,2.483,77.148,78.857,-43.945
-0.484,-1.255,-1.854,114.563,72.51,-252.258
-3.939,-3.501,-1.266,58.167,253.235,-189.941
-1.22,-2.378,-0.068,-122.925,342.651,-100.281
2.043,-1.957,0.032,-102.905,498.901,-123.718
1.773,-2.831,0.678,-99.487,521.301,-127.93
0.797,-2.951,0.265,-130.615,350.22,-60.242
0.8,-2.913,-0.344,-113.464,139.343,3.296
0.758,-2.664,-0.568,-75.073,-10.376,-1.465
0.87,-2.386,-0.775,-41.992,-111.755,-26.428
1.531,-2.785,-0.838,4.578,-189.27,-25.818
